Date,Open,High,Low,Close,Adj Close,Volume
2019-07-03,354.5,354.850006,352.26001,354.470001,348.156494,2164900
2019-07-05,354.0,357.25,351.429993,355.859985,349.521729,3208200
2019-07-08,350.410004,352.959991,349.399994,351.119995,344.86618,3262300
2019-07-09,349.049988,353.850006,347.899994,353.089996,346.801117,4828200
2019-07-10,354.48999,356.519989,351.25,352.299988,346.025146,2946700
2019-07-11,352.619995,359.26001,350.700012,359.0,352.605835,5059200
2019-07-12,360.0,365.450012,358.140015,365.329987,358.82309,3592800
2019-07-15,360.5,362.850006,359.019989,361.609985,355.169342,4814600
2019-07-16,361.26001,365.350006,361.200012,362.75,356.289032,2960400
2019-07-17,362.75,369.75,362.0,369.519989,362.938477,4010000
2019-07-18,367.600006,368.450012,359.75,361.109985,354.678223,4582800
2019-07-19,370.670013,378.399994,368.5,377.359985,370.638794,9504000
2019-07-22,376.940002,382.480011,371.890015,373.420013,366.769043,4265100
2019-07-23,374.269989,376.429993,370.679993,373.070007,366.425262,3354900
2019-07-24,370.279999,371.359985,360.029999,361.429993,354.992554,7447900
2019-07-25,356.179993,357.690002,345.709991,348.089996,341.890167,9663700
2019-07-26,346.200012,348.429993,342.0,345.0,338.855194,4441100
2019-07-29,344.98999,346.079987,339.109985,340.209991,334.150482,4116600
2019-07-30,339.839996,347.48999,336.559998,347.459991,341.271362,4528000
2019-07-31,348.48999,351.290009,341.049988,341.179993,335.10321,5219700
2019-08-01,341.910004,344.290009,333.0,334.290009,328.335938,6465300
2019-08-02,334.559998,340.540009,332.320007,339.559998,333.512085,4675400
2019-08-05,332.459991,333.369995,326.959991,331.059998,325.163452,5876100
2019-08-06,333.98999,335.700012,329.140015,332.450012,326.528748,3653300
2019-08-07,328.600006,333.649994,324.570007,331.380005,325.477783,4187600
2019-08-08,331.299988,336.429993,328.859985,336.350006,332.420715,3673000
2019-08-09,334.059998,339.079987,333.170013,337.549988,333.606689,3102900
2019-08-12,333.679993,336.01001,331.369995,332.940002,329.050537,2683400
2019-08-13,331.820007,337.399994,330.5,332.859985,328.971466,3689700
2019-08-14,328.350006,329.540009,320.410004,320.420013,316.676788,5110400
2019-08-15,323.0,328.070007,319.549988,328.0,324.168243,4721800
2019-08-16,330.220001,331.160004,326.480011,330.450012,326.589661,3866600
2019-08-19,334.179993,335.910004,331.399994,333.779999,329.880707,2335600
2019-08-20,332.470001,333.5,328.880005,331.75,327.874451,2039000
2019-08-21,335.480011,342.579987,333.209991,339.98999,336.018188,3265600
2019-08-22,342.429993,356.440002,341.01001,354.410004,350.269714,8320900
2019-08-23,355.350006,369.690002,354.350006,356.01001,351.851044,11518700
2019-08-26,365.040009,367.339996,356.890015,359.040009,354.845642,4661100
2019-08-27,359.420013,361.309998,353.619995,354.730011,350.585999,3740300
2019-08-28,353.309998,360.190002,351.179993,359.970001,355.764771,2402000
2019-08-29,363.850006,366.040009,360.170013,362.73999,358.502411,2717500
2019-08-30,364.369995,366.369995,362.399994,364.089996,359.836639,3147000
2019-09-03,354.109985,355.320007,350.609985,354.420013,350.279633,4272200
2019-09-04,357.679993,358.029999,354.429993,356.529999,352.36496,2737100
2019-09-05,360.140015,364.709991,359.130005,360.299988,356.090881,3643300
2019-09-06,361.609985,364.910004,359.119995,363.0,358.759369,3022600
2019-09-09,357.980011,360.929993,354.730011,358.779999,354.588654,4183300
2019-09-10,359.0,369.48999,358.549988,369.48999,365.173523,4547200
2019-09-11,368.73999,383.5,368.0,382.940002,378.466431,8437000
2019-09-12,383.709991,384.0,374.309998,375.630005,371.241821,4495300
2019-09-13,377.390015,381.75,377.049988,379.76001,375.323578,3628900
2019-09-16,378.140015,381.630005,375.0,378.850006,374.424194,3055500
2019-09-17,378.410004,385.309998,377.799988,384.200012,379.7117,3269500
2019-09-18,383.25,386.73999,379.799988,386.410004,381.895905,4186400
2019-09-19,386.140015,388.519989,382.899994,384.440002,379.948914,2928800
2019-09-20,384.109985,384.730011,377.920013,379.390015,374.957916,6643000
2019-09-23,376.609985,380.100006,374.420013,377.029999,372.625458,2674900
2019-09-24,379.540009,381.890015,375.309998,381.649994,377.191498,3533300
2019-09-25,384.910004,391.0,383.100006,386.200012,381.688354,4705500
2019-09-26,387.100006,388.230011,383.329987,386.890015,382.3703,2520400
2019-09-27,388.190002,389.690002,381.309998,382.859985,378.38736,2730800
2019-09-30,383.0,383.769989,376.690002,380.470001,376.025269,3183300
2019-10-01,381.700012,382.850006,374.630005,374.940002,370.559875,2943800
2019-10-02,371.850006,372.98999,363.769989,367.359985,363.06842,3698300
2019-10-03,366.209991,372.25,363.230011,372.070007,367.723419,2623900
2019-10-04,372.25,376.130005,371.720001,375.700012,371.311035,2008400
2019-10-07,374.059998,378.149994,373.059998,376.540009,372.141205,1931800
2019-10-08,371.049988,377.339996,368.640015,374.100006,369.729706,4030200
2019-10-09,376.0,377.859985,373.5,374.959991,370.579651,2774100
2019-10-10,373.700012,374.540009,370.329987,371.0,366.665924,2723700
2019-10-11,373.0,376.940002,370.079987,374.920013,370.540131,3935400
2019-10-14,374.25,378.700012,372.679993,373.179993,368.820435,2124500
2019-10-15,372.579987,373.529999,370.529999,370.959991,366.626373,2836600
2019-10-16,370.220001,377.420013,369.23999,372.429993,368.079224,3657100
2019-10-17,372.420013,373.799988,369.059998,369.059998,364.748596,2397100
2019-10-18,369.0,369.350006,344.0,344.0,339.981354,13544300
2019-10-21,332.890015,334.23999,324.399994,331.059998,327.192474,15493100
2019-10-22,336.070007,341.480011,334.459991,337.0,333.06311,7949700
2019-10-23,345.0,350.799988,336.5,340.5,336.522217,10960800
2019-10-24,341.700012,345.73999,337.769989,344.549988,340.524902,5382700
2019-10-25,342.920013,343.369995,338.899994,339.829987,335.860046,4058000
2019-10-28,341.5,344.980011,339.48999,340.880005,336.897766,3234500
2019-10-29,340.190002,349.720001,339.220001,348.929993,344.853729,6113600
2019-10-30,346.630005,350.0,343.269989,346.059998,342.017273,3997600
2019-10-31,344.700012,346.059998,339.450012,339.910004,335.939117,3868400
2019-11-01,340.589996,345.190002,339.5,345.190002,341.15744,3538200
2019-11-04,346.459991,351.450012,346.049988,351.089996,346.988495,3703000
2019-11-05,355.230011,361.609985,353.190002,358.290009,354.104401,5468900
2019-11-06,358.859985,359.399994,353.130005,354.190002,350.052307,3815700
2019-11-07,356.119995,359.399994,355.049988,357.309998,355.196686,2834500
2019-11-08,356.399994,357.0,350.549988,351.0,348.924011,3218200
2019-11-11,349.040009,369.75,345.559998,366.959991,364.789612,11483400
2019-11-12,366.48999,367.109985,360.01001,362.880005,360.733734,5769700
2019-11-13,361.869995,366.619995,361.119995,362.5,360.355988,3453700
2019-11-14,363.100006,368.480011,361.480011,367.440002,365.266785,5339600
2019-11-15,370.0,373.480011,369.299988,371.679993,369.481689,5493100
2019-11-18,371.670013,375.600006,367.899994,369.459991,367.274811,3823800
2019-11-19,373.51001,374.829987,361.609985,367.0,364.829376,6670200
2019-11-20,366.0,370.98999,365.75,370.910004,368.716248,3774800
2019-11-21,369.75,370.76001,366.26001,366.440002,364.272675,2703800
2019-11-22,368.269989,373.549988,366.609985,371.339996,369.143707,3915700
2019-11-25,372.519989,374.299988,369.200012,373.130005,370.923126,3324400
2019-11-26,373.660004,374.769989,371.359985,373.51001,371.300873,2859000
2019-11-27,369.959991,371.829987,366.799988,368.0,365.823456,4145000
2019-11-29,367.5,368.299988,366.179993,366.179993,364.014221,1390900
2019-12-02,367.079987,367.380005,355.160004,355.179993,353.079285,4794500
2019-12-03,352.089996,355.559998,347.609985,352.079987,349.99762,4683500
2019-12-04,354.700012,355.290009,348.820007,348.839996,346.776764,3014200
2019-12-05,350.220001,350.420013,345.589996,345.679993,343.635468,4719600
2019-12-06,347.73999,354.399994,347.109985,354.089996,351.995728,2856100
2019-12-09,352.670013,353.600006,349.570007,351.209991,349.132751,2844600
2019-12-10,350.149994,351.399994,347.450012,347.899994,345.842346,2920900
2019-12-11,342.100006,350.029999,338.5,350.0,347.929932,7369100
2019-12-12,348.25,351.070007,341.0,346.290009,344.241882,5970000
2019-12-13,346.299988,349.309998,341.100006,341.670013,339.6492,4526300
2019-12-16,328.529999,336.230011,326.429993,327.0,325.065948,16488200
2019-12-17,322.059998,330.950012,320.609985,327.0,325.065948,13526400
2019-12-18,328.720001,335.25,328.140015,330.679993,328.724182,7029300
2019-12-19,332.899994,334.809998,330.980011,333.5,331.527496,5492600
2019-12-20,334.619995,335.5,328.0,328.0,326.060028,9489400
2019-12-23,336.75,340.589996,334.200012,337.549988,335.553558,9534800
2019-12-24,339.51001,339.75,332.619995,333.0,331.030457,4120100
2019-12-26,332.700012,333.359985,329.299988,329.920013,327.968689,4593400
2019-12-27,330.200012,333.649994,329.170013,330.140015,328.187408,4124000
2019-12-30,330.5,330.630005,325.709991,326.399994,324.469513,4525500
2019-12-31,325.410004,326.570007,323.320007,325.76001,323.833313,4958800
2020-01-02,328.549988,333.350006,327.700012,333.320007,331.348572,4544400
2020-01-03,330.630005,334.890015,330.299988,332.76001,330.791901,3875900
2020-01-06,329.299988,334.859985,327.880005,333.73999,331.766083,5355000
2020-01-07,334.26001,344.190002,330.709991,337.279999,335.285156,9898600
2020-01-08,332.399994,334.029999,329.600006,331.369995,329.410095,8239200
2020-01-09,334.950012,341.730011,332.049988,336.339996,334.350708,8175600
2020-01-10,335.559998,337.700012,329.450012,329.920013,327.968689,7161700
2020-01-13,332.399994,334.100006,330.079987,330.220001,328.266907,5648500
2020-01-14,330.76001,335.350006,328.279999,332.350006,330.384308,6945300
2020-01-15,332.350006,333.109985,329.690002,329.799988,327.849396,4578300
2020-01-16,331.049988,332.869995,329.309998,332.0,330.036377,4024100
2020-01-17,332.390015,332.5,323.0,324.149994,322.232819,11061700
2020-01-21,322.600006,326.600006,305.75,313.369995,311.516571,19318000
2020-01-22,309.820007,312.839996,302.720001,309.0,307.172424,18792600
2020-01-23,308.5,318.170013,307.700012,317.790009,315.910431,9702100
2020-01-24,322.0,326.200012,312.51001,323.049988,321.139313,17798200
2020-01-27,316.209991,321.26001,314.579987,316.600006,314.727478,7468100
2020-01-28,318.049988,319.359985,314.0,316.559998,314.687714,5502200
2020-01-29,324.350006,327.179993,319.140015,322.019989,320.115387,12454700
2020-01-30,320.5,325.350006,317.640015,323.299988,321.387817,6022000
2020-01-31,321.75,321.929993,316.98999,318.269989,316.387573,4999600
2020-02-03,318.75,320.73999,314.880005,316.0,314.131012,4841800
2020-02-04,318.279999,319.480011,315.029999,317.940002,316.05954,3779800
2020-02-05,320.5,329.679993,319.230011,329.549988,327.600861,6071800
2020-02-06,330.910004,343.440002,325.660004,341.429993,339.410614,12845500
2020-02-07,340.369995,340.73999,335.690002,336.75,334.758301,5337800
2020-02-10,337.220001,345.940002,336.320007,344.670013,342.63147,5876400
2020-02-11,347.640015,348.070007,342.100006,344.420013,342.382935,5311500
2020-02-12,346.420013,349.950012,345.850006,347.450012,345.39502,4421500
2020-02-13,344.320007,347.890015,342.630005,342.820007,342.820007,3783100
2020-02-14,342.299988,344.5,338.0,340.48999,340.48999,4199800
2020-02-18,338.769989,339.98999,336.100006,338.880005,338.880005,2904600
2020-02-19,338.119995,341.470001,335.859985,338.299988,338.299988,4935700
2020-02-20,338.290009,341.23999,335.390015,336.279999,336.279999,2807500
2020-02-21,334.049988,334.660004,330.230011,330.380005,330.380005,3709900
2020-02-24,320.0,321.73999,316.329987,317.899994,317.899994,6073200
2020-02-25,318.26001,320.640015,303.630005,304.140015,304.140015,8052500
2020-02-26,307.0,315.220001,304.059998,305.589996,305.589996,6987300
2020-02-27,300.369995,301.0,284.290009,287.76001,287.76001,10982400
2020-02-28,278.070007,282.859985,269.600006,275.109985,275.109985,15364300
2020-03-02,279.540009,291.709991,274.290009,289.269989,289.269989,11012300
2020-03-03,292.0,297.440002,278.079987,280.619995,280.619995,7499300
2020-03-04,284.549988,285.910004,277.01001,283.119995,283.119995,6986100
2020-03-05,275.790009,276.309998,259.649994,260.369995,260.369995,14669100
2020-03-06,253.699997,264.290009,249.800003,262.329987,262.329987,12861800
2020-03-09,238.0,241.479996,224.369995,227.169998,227.169998,11585500
2020-03-10,237.0,237.830002,215.0,231.009995,231.009995,13059600
2020-03-11,222.990005,226.990005,187.0,189.080002,189.080002,28503500
2020-03-12,160.529999,189.850006,154.809998,154.839996,154.839996,31734400
2020-03-13,174.970001,178.279999,161.380005,170.199997,170.199997,21168500
2020-03-16,149.419998,151.0,128.759995,129.610001,129.610001,26844400
2020-03-17,132.509995,134.960007,101.25,124.139999,124.139999,54492200
2020-03-18,99.860001,107.849998,89.0,101.889999,101.889999,61943200
2020-03-19,98.800003,103.57,90.349998,97.709999,97.709999,40210600
2020-03-20,99.849998,107.0,94.279999,95.010002,95.010002,41370700
2020-03-23,98.75,114.489998,93.559998,105.620003,105.620003,46140100
2020-03-24,123.68,127.959999,116.129997,127.68,127.68,43683100
2020-03-25,154.899994,174.770004,141.0,158.729996,158.729996,77826000
2020-03-26,172.289993,186.479996,167.179993,180.550003,180.550003,63267300
2020-03-27,172.0,172.919998,155.539993,162.0,162.0,47880200
2020-03-30,153.809998,153.809998,140.679993,152.279999,152.279999,51052500
2020-03-31,155.0,160.639999,149.0,149.139999,149.139999,29954000
2020-04-01,138.910004,144.380005,130.0,130.699997,130.699997,41899700
2020-04-02,128.509995,136.679993,120.019997,123.269997,123.269997,42372400
2020-04-03,125.0,131.289993,122.5,124.519997,124.519997,37347400
2020-04-06,133.699997,149.690002,129.210007,148.770004,148.770004,51085500
2020-04-07,162.0,164.800003,140.259995,141.580002,141.580002,56699100
2020-04-08,147.509995,154.0,144.550003,146.869995,146.869995,41351000
2020-04-09,154.710007,157.979996,150.089996,151.839996,151.839996,37874200
2020-04-13,155.5,156.0,146.259995,147.330002,147.330002,26034100
2020-04-14,150.509995,152.399994,140.0,141.0,141.0,33970500
2020-04-15,139.0,148.690002,132.899994,145.979996,145.979996,39297600
2020-04-16,141.460007,143.240005,134.0,134.240005,134.240005,41364800
2020-04-17,149.410004,154.0,145.0,154.0,154.0,52389400
2020-04-20,147.210007,151.630005,142.5,143.610001,143.610001,34983800
2020-04-21,139.009995,141.899994,135.449997,136.330002,136.330002,27043800
2020-04-22,140.419998,140.820007,134.520004,134.970001,134.970001,22734500
2020-04-23,136.5,142.380005,136.050003,137.740005,137.740005,25936400
2020-04-24,137.0,137.570007,128.330002,128.979996,128.979996,35884700
2020-04-27,129.970001,131.199997,123.830002,128.679993,128.679993,34563000
2020-04-28,133.880005,137.199997,127.739998,131.300003,131.300003,37806900
2020-04-29,138.080002,147.179993,135.25,139.0,139.0,60454400
2020-04-30,137.669998,144.649994,132.309998,141.020004,141.020004,37876600
2020-05-01,143.229996,143.710007,132.839996,133.369995,133.369995,36613100
2020-05-04,127.120003,131.5,124.349998,131.460007,131.460007,30708900
2020-05-05,132.880005,133.800003,125.0,125.400002,125.400002,30621000
2020-05-06,125.800003,126.860001,121.370003,121.860001,121.860001,29627700
2020-05-07,122.809998,130.710007,122.360001,128.649994,128.649994,29525000
2020-05-08,132.570007,135.550003,131.559998,133.440002,133.440002,22695700
2020-05-11,130.919998,131.0,127.949997,128.910004,128.910004,20055400
2020-05-12,129.720001,133.119995,125.199997,125.220001,125.220001,22579000
2020-05-13,125.0,125.07,119.330002,121.5,121.5,26002000
2020-05-14,118.980003,122.610001,113.889999,122.519997,122.519997,37499200
2020-05-15,118.330002,121.889999,117.779999,120.0,120.0,26756800
2020-05-18,126.18,136.199997,125.800003,135.440002,135.440002,43781800
2020-05-19,137.0,137.039993,130.279999,130.440002,130.440002,32373000
2020-05-20,133.270004,135.449997,131.309998,133.320007,133.320007,21835500
2020-05-21,137.0,144.240005,136.149994,139.0,139.0,48263900
2020-05-22,141.009995,141.080002,135.779999,137.529999,137.529999,21098800
2020-05-26,145.210007,145.910004,142.610001,144.729996,144.729996,30338300
2020-05-27,149.139999,149.649994,141.240005,149.520004,149.520004,32799900
2020-05-28,156.100006,156.699997,149.050003,149.820007,149.820007,34734300
2020-05-29,145.300003,152.0,142.940002,145.850006,145.850006,33853900
2020-06-01,145.449997,153.550003,144.550003,151.389999,151.389999,27127300
2020-06-02,154.0,155.850006,151.809998,153.309998,153.309998,24780500
2020-06-03,157.100006,173.779999,155.490005,173.160004,173.160004,66486400
2020-06-04,181.279999,188.600006,177.399994,184.300003,184.300003,67155600
2020-06-05,205.0,218.789993,197.360001,205.429993,205.429993,99846000
2020-06-08,222.940002,234.199997,218.929993,230.5,230.5,80902800
2020-06-09,222.139999,227.0,213.080002,216.740005,216.740005,66688700
2020-06-10,211.169998,213.029999,197.399994,203.410004,203.410004,90384900
2020-06-11,179.350006,192.179993,166.009995,170.0,170.0,103212800
2020-06-12,187.149994,191.300003,176.259995,189.509995,189.509995,89550100
2020-06-15,177.179993,193.229996,175.889999,190.940002,190.940002,78612900
2020-06-16,207.149994,208.300003,192.600006,197.770004,197.770004,76496900
2020-06-17,194.520004,196.429993,191.25,192.539993,192.539993,53085400
2020-06-18,188.240005,198.029999,187.199997,192.289993,192.289993,60849900
2020-06-19,197.899994,197.960007,184.570007,187.020004,187.020004,67262100
2020-06-22,184.559998,188.699997,181.899994,188.520004,188.520004,53901500
2020-06-23,189.300003,190.119995,183.550003,187.880005,187.880005,50281300
2020-06-24,183.610001,185.199997,176.070007,176.690002,176.690002,56534800
2020-06-25,169.869995,177.5,169.589996,174.880005,174.880005,57335700
2020-06-26,173.419998,173.850006,167.600006,170.009995,170.009995,50644400
2020-06-29,181.0,194.5,176.270004,194.490005,194.490005,78499900
2020-06-30,188.020004,188.490005,180.380005,183.300003,183.300003,65493100
2020-07-01,185.880005,190.610001,180.039993,180.320007,180.320007,49036700
2020-07-02,185.580002,187.789993,180.429993,180.809998,180.809998,41792300
2020-07-06,184.520004,189.360001,181.600006,187.910004,187.910004,49471700
2020-07-07,185.070007,185.070007,178.649994,178.880005,178.880005,37105300
2020-07-08,179.050003,181.580002,175.509995,180.080002,180.080002,38116200
2020-07-09,179.669998,180.75,172.809998,173.279999,173.279999,33514500
2020-07-10,171.699997,179.330002,169.75,178.440002,178.440002,40955600
2020-07-13,180.199997,183.25,174.360001,175.649994,175.649994,43364700
2020-07-14,177.0,181.300003,173.410004,179.960007,179.960007,39256200
2020-07-15,185.539993,189.529999,181.25,187.940002,187.940002,48044800
2020-07-16,184.320007,184.589996,177.339996,178.699997,178.699997,35050000
2020-07-17,178.410004,181.100006,175.550003,175.660004,175.660004,26170500
2020-07-20,175.130005,176.570007,171.619995,174.419998,174.419998,25294300
2020-07-21,178.429993,182.649994,176.75,178.630005,178.630005,40740500
2020-07-22,176.429993,182.949997,175.389999,179.789993,179.789993,29790300
2020-07-23,178.0,182.5,175.419998,176.449997,176.449997,29587200
2020-07-24,175.679993,181.100006,173.600006,173.759995,173.759995,28548000
